Date,USA_ADP,USA_BC,USA_BI,USA_BOT,USA_CCPI,USA_CCR,USA_CF,USA_CFNAI,USA_CHJC,USA_CINF,USA_CP,USA_CPI,USA_CPIC,USA_CPICM,USA_CU,USA_DFMI,USA_DUR,USA_DURET,USA_EARN,USA_EMPST,USA_EXPX,USA_EXVOL,USA_FBI,USA_FRET,USA_GBVL,USA_GPAY,USA_HI,USA_HRS,USA_IMPX,USA_IMVOL,USA_IP,USA_IPMOM,USA_JBO,USA_LEI,USA_LFPR,USA_MP,USA_MPAY,USA_NAHB,USA_NFIB,USA_NFP,USA_NLTTF,USA_NMPMI,USA_NPP,USA_PFED,USA_PHS,USA_PP,USA_PPIC,USA_RFMI,USA_RSEA,USA_RSM,USA_RSY,USA_TVS,USA_UNR,USA_WINV
20040831,121.0000,59.9000,1.0000,-54702.0000,196.8000,7.2000,183516.0000,0.6400,69572.0000,1.8000,59.8000,189.1000,2.9000,0.1000,78.1403,37.4000,0.8000,-0.3000,,15.2300,103.9000,94853.0000,45347.0000,0.6000,-69160.0000,5.0000,1.0000,,102.1000,149555.0000,2.9000,0.8000,3424.0000,140.6217,66.1000,3.3000,-2.0000,70.0000,105.9000,45.0000,80970.0000,58.5000,40.0000,25.0000,6.4000,,3.8500,7.0000,0.5000,1.1000,5.2000,16.9100,5.5000,0.8000
20040930,219.0000,58.5000,1.0000,-51293.0000,196.9000,9.1000,52087.0000,0.3400,74150.0000,1.7000,63.2000,189.2000,2.7000,0.1000,78.1965,27.2000,-1.0000,1.8000,,28.3900,103.4000,96474.0000,12651.0000,0.5000,-41132.0000,20.0000,0.8000,,103.6000,147767.0000,3.1000,0.1000,3934.0000,140.9416,66.0000,4.2000,15.0000,67.0000,102.9000,119.0000,48969.0000,57.3000,99.0000,19.6000,13.3000,,3.3400,4.0000,0.1000,0.1000,3.6000,16.7600,5.4000,1.8000
20041101,87.0000,57.4000,0.8000,-53316.0000,197.5000,6.3000,75458.0000,0.1400,107863.0000,2.0000,66.8000,189.8000,2.5000,0.3000,78.2404,25.5000,1.6000,1.8000,,24.5700,103.8000,96909.0000,13395.0000,1.3000,24611.0000,9.0000,0.7000,,104.1000,150225.0000,2.6000,0.1000,3619.0000,141.2458,65.8000,3.3000,-14.0000,69.0000,104.5000,162.0000,44972.0000,57.9000,153.0000,26.9000,15.0000,,3.2600,1.0000,0.9000,1.8000,6.1000,17.4700,5.4000,1.0000
20041130,198.0000,56.3000,0.0000,-51489.0000,197.9000,16.7000,11685.0000,0.6900,101840.0000,2.0000,64.2000,190.8000,3.2000,0.5000,78.9624,42.7000,-1.4000,-0.6000,,15.2800,104.4000,98277.0000,17039.0000,1.2000,-56618.0000,21.0000,0.8000,,105.8000,149765.0000,3.4000,0.9000,3742.0000,141.5525,65.9000,4.3000,1.0000,70.0000,103.9000,346.0000,37273.0000,58.8000,325.0000,19.2000,14.0000,,4.4700,-5.0000,1.2000,0.6000,7.2000,17.1000,5.5000,0.0000
20041231,104.0000,56.2000,0.7000,-54961.0000,198.3000,16.6000,69378.0000,-0.0200,104530.0000,2.2000,61.7000,191.7000,3.5000,0.5000,79.0970,41.3000,4.0000,1.3000,,21.6100,104.7000,99773.0000,19203.0000,1.8000,-57170.0000,36.0000,0.7000,,105.5000,154734.0000,2.7000,0.2000,3792.0000,141.8696,66.0000,3.1000,-25.0000,71.0000,107.7000,66.0000,47988.0000,58.4000,30.0000,25.5000,12.3000,,4.9800,6.0000,0.6000,0.4000,6.3000,16.9600,5.4000,1.5000
20050131,209.0000,57.2000,1.1000,-58819.0000,198.6000,7.0000,179659.0000,0.9300,109045.0000,2.2000,62.7000,191.7000,3.3000,0.0000,79.6102,27.7000,-0.1000,2.5000,,15.5400,104.8000,99533.0000,33722.0000,1.1000,-2561.0000,1.0000,0.9000,,104.0000,158352.0000,3.6000,0.7000,3238.0000,142.1876,65.9000,4.0000,-20.0000,70.0000,106.1000,129.0000,89677.0000,59.6000,128.0000,13.4000,13.9000,,4.2200,5.0000,0.8000,1.2000,8.0000,17.6800,5.4000,1.2000
20050228,167.0000,56.8000,0.2000,-54500.0000,199.0000,8.5000,82406.0000,0.3800,92351.0000,2.3000,65.9000,191.6000,3.0000,-0.1000,79.9356,29.0000,0.2000,-0.3000,,17.1400,105.6000,102259.0000,8354.0000,0.6000,8106.0000,42.0000,0.8000,,104.6000,156760.0000,3.8000,0.5000,3650.0000,142.5028,65.8000,4.9000,-30.0000,69.0000,103.6000,136.0000,61470.0000,58.0000,94.0000,21.1000,9.9000,,4.1300,10.0000,0.1000,-0.8000,6.5000,16.2500,5.3000,0.3000
20050331,137.0000,55.5000,0.9000,-55561.0000,199.4000,4.5000,-16165.0000,0.5400,108387.0000,2.4000,65.0000,192.4000,3.0000,0.4000,80.3820,30.0000,1.0000,1.7000,,24.2700,105.7000,103059.0000,32952.0000,1.1000,-113789.0000,9.0000,0.8000,,105.5000,158620.0000,3.9000,0.7000,3670.0000,142.8066,65.9000,4.9000,16.0000,70.0000,103.6000,239.0000,81818.0000,59.4000,230.0000,15.1000,8.9000,,4.6800,4.0000,1.0000,1.1000,6.9000,16.4800,5.4000,1.4000
20050502,129.0000,55.2000,0.7000,-57454.0000,200.1000,14.8000,72482.0000,-0.3600,86396.0000,2.3000,65.4000,193.1000,3.1000,0.4000,80.2015,7.6000,-4.2000,-1.5000,,8.2900,106.4000,103867.0000,44545.0000,1.4000,-71724.0000,-4.0000,0.7000,,107.8000,161321.0000,4.2000,-0.2000,3845.0000,143.1061,65.9000,4.6000,-4.0000,67.0000,102.5000,135.0000,75910.0000,58.0000,139.0000,25.3000,2.5000,,4.9900,3.0000,0.0000,-0.1000,4.9000,16.9400,5.2000,0.6000
20050531,292.0000,52.2000,0.6000,-52619.0000,200.2000,8.6000,84235.0000,0.7600,57861.0000,2.2000,53.4000,193.7000,3.5000,0.3000,80.2102,24.4000,4.3000,0.1000,,-4.9200,106.9000,104805.0000,34163.0000,0.0000,57924.0000,14.0000,1.0000,,108.8000,157424.0000,4.0000,0.1000,3831.0000,143.3886,66.1000,4.5000,-19.0000,70.0000,99.8000,364.0000,43454.0000,55.6000,350.0000,9.3000,8.0000,,4.8200,11.0000,1.6000,1.5000,7.7000,17.2900,5.2000,0.6000
20050630,162.0000,50.8000,0.4000,-57115.0000,200.5000,12.3000,24176.0000,0.0100,82283.0000,2.2000,57.0000,193.6000,2.8000,-0.1000,80.2471,12.9000,5.8000,0.3000,,7.7900,106.7000,106865.0000,29709.0000,0.7000,-36190.0000,27.0000,0.9000,,107.9000,163980.0000,3.3000,0.2000,4243.0000,143.6577,66.1000,4.1000,6.0000,72.0000,100.8000,177.0000,49926.0000,55.3000,150.0000,-1.3000,3.0000,,3.6300,2.0000,-0.8000,-0.9000,4.9000,16.9600,5.1000,0.9000
20050801,258.0000,52.4000,0.2000,-56264.0000,200.6000,0.1000,51632.0000,0.4700,110996.0000,2.0000,61.2000,193.7000,2.5000,0.1000,80.4389,28.5000,1.3000,2.4000,,23.7900,106.7000,106231.0000,1623.0000,-0.3000,22473.0000,-18.0000,0.8000,,109.2000,162495.0000,4.6000,0.4000,3884.0000,143.9437,66.1000,5.0000,-29.0000,70.0000,100.8000,245.0000,26858.0000,58.1000,263.0000,8.1000,5.3000,,3.7000,-5.0000,1.2000,2.8000,9.2000,17.9300,5.0000,0.1000
20050831,201.0000,52.8000,0.0000,-58260.0000,200.9000,15.2000,-21109.0000,-0.0500,102971.0000,2.1000,52.3000,194.9000,3.2000,0.6000,80.0906,23.8000,-5.8000,-3.1000,,23.7200,106.8000,106314.0000,19673.0000,1.5000,-53395.0000,94.0000,0.9000,,110.5000,164574.0000,3.4000,-0.3000,4022.0000,144.2738,66.1000,3.7000,-1.0000,67.0000,101.1000,374.0000,74973.0000,59.5000,280.0000,11.2000,5.0000,,4.7100,2.0000,0.2000,0.8000,8.8000,20.4800,5.0000,0.5000
20050930,148.0000,52.4000,-0.4000,-58063.0000,201.1000,9.4000,63108.0000,0.2700,70571.0000,2.1000,58.3000,196.1000,3.6000,0.6000,80.1219,27.1000,3.9000,4.8000,,16.9300,106.6000,106679.0000,28670.0000,-0.7000,-51036.0000,6.0000,1.0000,,112.1000,164742.0000,3.5000,0.2000,4319.0000,144.6479,66.2000,3.6000,-23.0000,65.0000,100.9000,196.0000,76781.0000,61.3000,190.0000,7.1000,3.6000,,5.2500,0.0000,1.6000,-1.1000,7.5000,16.9100,4.9000,0.4000
20051031,-8.0000,56.8000,0.4000,-58388.0000,201.3000,9.8000,47314.0000,-0.8600,71836.0000,2.0000,61.7000,198.8000,4.7000,1.4000,78.4864,21.0000,-0.3000,1.1000,,12.1100,107.5000,107997.0000,25563.0000,3.3000,35234.0000,-18.0000,0.8000,,114.4000,166385.0000,1.5000,-1.9000,4073.0000,145.0409,66.1000,2.6000,-28.0000,68.0000,100.0000,67.0000,79625.0000,55.7000,85.0000,4.8000,1.1000,,6.8600,5.0000,1.4000,0.2000,5.9000,16.5100,5.0000,0.5000
20051130,157.0000,57.2000,0.6000,-64923.0000,202.0000,4.6000,78527.0000,0.9600,81301.0000,2.1000,62.3000,199.1000,4.3000,0.2000,79.3838,23.8000,2.8000,0.2000,,17.9700,108.3000,106885.0000,22199.0000,1.9000,-47277.0000,-16.0000,0.9000,,114.5000,171808.0000,1.8000,1.3000,4237.0000,145.4475,66.1000,3.1000,17.0000,61.0000,103.7000,84.0000,84307.0000,57.4000,100.0000,10.3000,-2.1000,,5.8600,3.0000,1.2000,0.2000,5.4000,14.9500,5.0000,0.3000
20060102,345.0000,56.7000,0.7000,-67140.0000,202.5000,5.2000,125906.0000,0.9100,99279.0000,2.1000,60.2000,198.1000,3.5000,-0.5000,80.0484,37.6000,6.1000,1.9000,,22.9400,107.6000,109388.0000,30164.0000,-0.2000,-83072.0000,30.0000,0.6000,,112.3000,176528.0000,2.7000,1.0000,4277.0000,145.8608,66.0000,4.0000,-5.0000,57.0000,101.2000,341.0000,103921.0000,59.1000,311.0000,12.9000,-2.5000,,4.3500,-2.0000,-0.9000,0.8000,5.9000,16.1300,5.0000,0.8000
20060131,273.0000,55.1000,0.7000,-64090.0000,202.8000,6.8000,87856.0000,0.4500,107822.0000,2.2000,61.1000,198.1000,3.4000,0.0000,80.4094,31.6000,-1.1000,0.4000,,17.5100,107.7000,110656.0000,51826.0000,0.9000,10967.0000,20.0000,0.6000,,112.3000,174746.0000,2.5000,0.6000,4220.0000,146.2874,66.0000,3.4000,6.0000,57.0000,101.4000,157.0000,89196.0000,59.0000,137.0000,5.4000,-4.8000,,5.3800,6.0000,0.1000,0.1000,4.7000,17.0100,4.9000,0.6000
20060228,345.0000,55.0000,1.0000,-64366.0000,203.2000,7.3000,67011.0000,0.7000,103466.0000,2.1000,59.5000,199.3000,4.0000,0.6000,80.4018,30.6000,-5.6000,1.8000,,20.8700,108.5000,113277.0000,17024.0000,0.3000,20964.0000,-32.0000,0.6000,,113.7000,177643.0000,2.2000,0.1000,4064.0000,146.7098,66.0000,3.5000,17.0000,56.0000,101.1000,278.0000,52380.0000,56.3000,310.0000,15.3000,-3.2000,,5.6100,0.0000,2.3000,2.9000,8.6000,17.6200,4.7000,1.2000
20060331,384.0000,55.8000,0.8000,-66680.0000,203.6000,82.3000,232248.0000,0.1500,87437.0000,2.1000,59.4000,199.4000,3.6000,0.1000,80.2714,32.8000,4.8000,-0.2000,,33.1600,108.6000,115061.0000,1714.0000,2.1000,-119237.0000,31.0000,0.7000,,112.8000,181741.0000,1.6000,0.1000,4298.0000,147.1332,66.1000,2.4000,-1.0000,54.0000,101.5000,315.0000,70981.0000,57.6000,284.0000,14.7000,-5.5000,,3.8800,13.0000,0.0000,-0.8000,6.5000,16.5800,4.8000,0.3000
20060501,158.0000,54.3000,0.3000,-62851.0000,204.3000,7.6000,107953.0000,0.3000,64975.0000,2.1000,57.6000,199.7000,3.4000,0.2000,80.3770,26.1000,4.6000,2.0000,,18.4300,108.8000,115652.0000,19376.0000,-1.3000,-85281.0000,25.0000,0.2000,34.4000,112.7000,178503.0000,1.9000,0.2000,4229.0000,147.5518,66.2000,2.8000,5.0000,51.0000,98.0000,282.0000,93414.0000,56.9000,257.0000,14.2000,-6.7000,,3.5800,7.0000,0.3000,0.5000,7.2000,16.4600,4.7000,1.0000
20060531,146.0000,55.2000,1.0000,-62574.0000,204.8000,9.9000,97406.0000,-0.0300,59688.0000,2.3000,58.8000,200.7000,3.5000,0.5000,80.5851,16.9000,-5.8000,-1.6000,0.5000,18.6200,109.6000,118272.0000,8684.0000,1.4000,118841.0000,16.0000,0.4000,34.6000,115.1000,180846.0000,2.2000,0.4000,4493.0000,147.9584,66.1000,3.0000,12.0000,46.0000,100.1000,183.0000,75041.0000,58.4000,167.0000,13.7000,-10.4000,,4.0800,-6.0000,0.4000,0.3000,5.8000,16.6200,4.7000,0.5000
20060630,232.0000,53.7000,0.6000,-62844.0000,205.4000,13.1000,99261.0000,-0.1800,53716.0000,2.4000,56.5000,201.3000,4.2000,0.3000,80.3622,14.0000,0.7000,1.7000,-0.1000,26.4900,110.4000,118672.0000,-3508.0000,-0.6000,-42907.0000,7.0000,0.2000,34.5000,117.2000,181516.0000,1.9000,-0.1000,4680.0000,148.3414,66.1000,2.2000,-23.0000,42.0000,98.5000,25.0000,48998.0000,57.0000,18.0000,11.7000,-10.3000,,4.4700,-3.0000,-0.1000,-0.3000,6.5000,16.2200,4.6000,1.3000
20060731,84.0000,52.0000,1.2000,-64844.0000,205.9000,11.5000,104702.0000,0.0300,75076.0000,2.6000,56.7000,201.8000,4.3000,0.2000,80.5519,11.5000,2.4000,0.8000,0.5000,16.6300,111.2000,120599.0000,15353.0000,1.9000,20517.0000,-4.0000,0.3000,34.6000,117.3000,185444.0000,1.9000,0.4000,4389.0000,148.7044,66.2000,2.3000,10.0000,39.0000,96.7000,79.0000,80950.0000,55.2000,83.0000,4.0000,-11.7000,,4.9300,4.0000,0.0000,0.4000,4.0000,16.4000,4.6000,0.8000
20060831,126.0000,53.0000,0.9000,-63481.0000,206.3000,-12.1000,3360.0000,-0.3700,37178.0000,2.7000,56.9000,202.9000,4.1000,0.5000,80.4077,10.8000,-4.2000,-1.7000,0.3000,11.6300,111.6000,122053.0000,28744.0000,0.0000,-33164.0000,51.0000,0.0000,34.5000,118.2000,185534.0000,2.2000,0.0000,4349.0000,149.0494,66.1000,2.4000,-25.0000,33.0000,98.1000,206.0000,83521.0000,55.6000,155.0000,12.5000,-14.2000,,3.9900,-5.0000,0.3000,0.4000,3.6000,17.1600,4.7000,0.7000
20061002,221.0000,53.7000,0.4000,-66525.0000,206.8000,8.6000,68618.0000,0.2600,65278.0000,2.8000,58.7000,203.8000,3.8000,0.4000,80.5462,13.6000,-0.7000,-1.2000,0.1000,14.9700,112.1000,119803.0000,10882.0000,-0.3000,-64717.0000,38.0000,0.0000,34.5000,118.8000,186328.0000,2.3000,0.3000,4154.0000,149.3720,66.2000,2.6000,-29.0000,30.0000,95.9000,183.0000,44151.0000,53.9000,145.0000,-0.8000,-13.8000,,3.8400,4.0000,0.8000,0.4000,5.1000,15.9500,4.7000,0.9000
20061031,30.0000,52.2000,0.7000,-67823.0000,207.2000,13.8000,111984.0000,-0.1100,100315.0000,2.9000,53.9000,202.8000,2.1000,-0.5000,80.2833,5.4000,12.2000,2.7000,0.4000,18.8900,111.7000,122321.0000,42906.0000,-0.5000,56167.0000,71.0000,0.2000,34.5000,116.2000,190144.0000,4.1000,-0.2000,4560.0000,149.6795,66.1000,3.7000,-34.0000,31.0000,99.4000,153.0000,125275.0000,54.5000,82.0000,2.3000,-14.2000,,0.8800,-2.0000,-0.6000,-0.6000,4.3000,16.4700,4.5000,1.1000
20061130,96.0000,51.4000,0.4000,-64936.0000,207.6000,10.9000,81837.0000,-0.3600,69177.0000,2.7000,51.1000,201.9000,1.3000,-0.4000,80.1038,3.4000,-8.1000,-0.8000,0.1000,22.8500,111.4000,123562.0000,2293.0000,-0.6000,-49321.0000,-14.0000,0.0000,34.5000,113.3000,188497.0000,2.8000,0.0000,4516.0000,149.9773,66.2000,1.8000,-50.0000,33.0000,100.7000,8.0000,81705.0000,54.9000,22.0000,4.5000,-13.2000,,-1.2400,8.0000,-0.3000,0.0000,4.1000,16.3800,4.4000,0.5000
20070101,63.0000,50.3000,0.3000,-58990.0000,207.8000,0.1000,79400.0000,-0.2100,76773.0000,2.6000,51.6000,202.0000,2.0000,0.0000,79.8455,-7.5000,4.1000,-0.4000,0.2000,20.1200,111.8000,125646.0000,25357.0000,-1.0000,-73042.0000,15.0000,0.1000,34.5000,113.8000,184636.0000,1.6000,-0.1000,4472.0000,150.2874,66.3000,1.1000,-34.0000,33.0000,99.7000,209.0000,89300.0000,54.5000,194.0000,-1.8000,-9.5000,,0.9500,-2.0000,0.1000,0.2000,3.5000,16.1800,4.5000,0.4000
20070131,109.0000,51.4000,0.4000,-58575.0000,208.1000,11.5000,89765.0000,0.9400,54643.0000,2.6000,52.1000,203.1000,2.5000,0.5000,80.4609,1.0000,1.6000,4.2000,0.4000,7.4000,112.5000,127445.0000,33361.0000,0.4000,41961.0000,5.0000,0.3000,34.7000,115.1000,186020.0000,2.1000,1.1000,4341.0000,150.5927,66.4000,2.5000,-26.0000,35.0000,96.5000,171.0000,87141.0000,53.7000,166.0000,7.5000,-5.0000,,1.1300,-7.0000,1.9000,1.4000,4.9000,16.6300,4.4000,1.1000
20070228,233.0000,49.5000,0.1000,-61592.0000,208.6000,13.9000,-14697.0000,-0.7400,62975.0000,2.7000,51.2000,203.4370,2.1000,0.2000,79.9118,23.8000,-4.7000,-3.5000,0.1000,24.5000,113.0000,128557.0000,10374.0000,3.5000,38236.0000,7.0000,0.1000,34.5000,113.7000,190149.0000,1.5000,-0.5000,4278.0000,150.9044,66.4000,1.1000,-7.0000,39.0000,98.9000,240.0000,11837.0000,55.6000,233.0000,3.5000,-9.4000,,0.1300,-3.0000,-0.3000,-0.2000,1.6000,16.4500,4.6000,-0.4000
20070402,86.0000,51.9000,0.4000,-57656.0000,209.1350,6.9000,90566.0000,0.2200,84014.0000,2.7000,58.6000,204.2260,2.4000,0.4000,80.6051,6.7000,1.3000,1.0000,0.4000,13.3000,113.9000,130079.0000,16148.0000,-2.5000,-119993.0000,36.0000,0.4000,34.5000,114.1000,187734.0000,2.4000,1.0000,4630.0000,151.2199,66.3000,1.8000,-11.0000,36.0000,98.2000,89.0000,111359.0000,54.2000,53.0000,2.8000,-8.1000,,2.4100,-11.0000,0.2000,0.2000,2.7000,16.7700,4.5000,0.3000
20070430,65.0000,50.7000,0.4000,-58478.0000,209.4180,11.9000,94814.0000,0.2500,48997.0000,2.5000,54.2000,205.2880,2.8000,0.5000,80.5467,10.5000,3.3000,0.3000,0.4000,3.9000,114.7000,128399.0000,17699.0000,1.9000,-96270.0000,18.0000,-0.1000,34.6000,115.9000,186877.0000,2.5000,0.2000,4465.0000,151.5313,66.2000,2.7000,-27.0000,33.0000,97.3000,190.0000,66505.0000,52.0000,172.0000,2.9000,-9.4000,,3.1400,-9.0000,1.3000,1.0000,3.2000,16.0700,4.4000,0.4000
20070531,141.0000,52.6000,0.2000,-61797.0000,209.7470,13.2000,49315.0000,-0.1300,70672.0000,2.3000,60.6000,205.9040,2.6000,0.3000,80.9669,14.0000,2.1000,2.1000,0.2000,10.0000,115.2000,133133.0000,31101.0000,0.9000,177674.0000,26.0000,0.5000,34.5000,117.5000,194930.0000,2.7000,0.7000,4666.0000,151.8351,65.9000,2.9000,-25.0000,30.0000,96.8000,80.0000,59140.0000,53.3000,54.0000,3.7000,-11.3000,,3.2400,-9.0000,-0.6000,-0.4000,2.4000,16.2900,4.5000,0.6000
20070702,40.0000,52.5000,0.5000,-60514.0000,210.0580,9.3000,84081.0000,-0.0200,71115.0000,2.2000,58.3000,206.7550,2.7000,0.4000,80.8538,8.7000,-2.5000,-0.5000,0.3000,24.2000,115.5000,132458.0000,463.0000,1.3000,-67699.0000,18.0000,0.0000,34.6000,118.6000,192972.0000,2.9000,0.0000,4824.0000,152.1347,66.0000,3.3000,-16.0000,28.0000,97.2000,143.0000,83802.0000,54.2000,125.0000,17.3000,-12.2000,,3.9100,-2.0000,1.3000,1.3000,4.1000,16.3600,4.4000,0.2000
20070731,23.0000,52.6000,0.7000,-59288.0000,210.3920,17.3000,101384.0000,-0.2400,55726.0000,2.2000,52.8000,207.2340,2.7000,0.2000,80.7107,1.6000,0.9000,-2.1000,0.6000,26.1000,116.0000,135183.0000,22658.0000,0.7000,27481.0000,14.0000,-0.4000,34.6000,120.0000,194470.0000,2.6000,0.0000,4550.0000,152.4208,66.0000,3.2000,-18.0000,24.0000,96.0000,75.0000,135752.0000,55.3000,61.0000,6.8000,-9.9000,,3.3400,0.0000,-0.2000,-0.8000,2.8000,15.8800,4.6000,0.4000
20070831,77.0000,52.4000,0.5000,-59520.0000,210.7730,9.7000,34465.0000,-0.4700,42897.0000,2.2000,52.2000,207.6030,2.4000,0.2000,80.5963,2.3000,3.8000,1.8000,0.0000,22.8000,116.1000,136594.0000,24303.0000,-0.7000,-36447.0000,-36.0000,-0.4000,34.6000,121.5000,196114.0000,2.5000,0.0000,4608.0000,152.6924,66.0000,3.6000,-22.0000,22.0000,97.6000,-34.0000,108648.0000,53.6000,2.0000,-0.5000,-14.9000,,4.2100,0.0000,0.5000,0.4000,2.9000,15.5400,4.6000,0.4000
20071001,8.0000,50.9000,0.2000,-59914.0000,211.1190,16.6000,84945.0000,-0.3600,79459.0000,2.1000,52.7000,207.6670,2.0000,0.0000,80.6551,-0.8000,-2.3000,0.1000,0.1000,14.7000,116.3000,137564.0000,-9360.0000,0.8000,-116973.0000,55.0000,-0.5000,34.6000,121.1000,197478.0000,2.4000,0.2000,4490.0000,152.9408,65.8000,2.7000,-61.0000,20.0000,96.3000,-20.0000,11164.0000,52.8000,-75.0000,7.5000,-21.8000,,2.3400,3.0000,0.0000,0.4000,2.9000,16.1100,4.6000,0.1000
20071031,-28.0000,51.0000,0.4000,-57005.0000,211.5540,19.3000,-143207.0000,-0.1800,71739.0000,2.1000,50.8000,208.5470,2.8000,0.4000,80.8911,0.4000,-3.2000,-0.6000,0.2000,25.9000,116.7000,140485.0000,-4517.0000,-0.2000,112866.0000,53.0000,-0.4000,34.6000,121.8000,197490.0000,2.9000,0.3000,4555.0000,153.1508,66.0000,3.0000,-38.0000,19.0000,97.3000,88.0000,-72882.0000,52.5000,35.0000,7.8000,-19.3000,,4.4300,1.0000,0.5000,0.6000,4.1000,16.2600,4.7000,0.4000
20071130,-21.0000,51.1000,0.6000,-57794.0000,212.0770,14.4000,-35210.0000,-0.7200,63114.0000,2.2000,53.4000,209.1900,3.5000,0.3000,80.4386,-11.9000,1.5000,1.9000,0.1000,26.0000,117.6000,141276.0000,24300.0000,1.4000,-56838.0000,18.0000,-0.4000,34.5000,123.6000,199070.0000,2.5000,-0.5000,4523.0000,153.3356,65.8000,2.9000,-26.0000,19.0000,96.2000,84.0000,13929.0000,53.5000,66.0000,6.7000,-16.7000,,6.1000,0.0000,0.5000,0.5000,4.6000,16.1900,4.7000,0.8000
20071231,62.0000,50.5000,0.3000,-56538.0000,212.6600,12.7000,90423.0000,-0.1100,73140.0000,2.3000,55.9000,210.8340,4.3000,0.8000,80.9169,-22.3000,1.4000,-0.2000,0.2000,8.6000,118.7000,144737.0000,54924.0000,2.4000,-98238.0000,37.0000,-0.8000,34.5000,127.5000,201274.0000,3.1000,0.5000,4300.0000,153.4991,66.0000,3.4000,-7.0000,18.0000,94.4000,114.0000,128938.0000,52.7000,77.0000,-5.4000,-19.2000,,7.2600,-4.0000,1.7000,0.9000,5.3000,16.0900,4.7000,0.2000
20080131,-22.0000,49.0000,0.6000,-59717.0000,213.1680,15.3000,120660.0000,-0.6500,44416.0000,2.4000,52.4000,211.4450,4.1000,0.3000,80.9182,-24.3000,4.5000,2.5000,0.3000,7.2000,119.3000,146373.0000,19825.0000,2.1000,48261.0000,42.0000,-0.7000,34.6000,127.3000,206090.0000,2.0000,0.0000,4156.0000,153.6492,66.0000,2.0000,-11.0000,19.0000,94.6000,98.0000,82050.0000,52.5000,56.0000,-18.4000,-23.3000,,6.1700,-6.0000,-0.2000,-0.8000,3.0000,15.7800,5.0000,1.2000
20080229,100.0000,50.3000,0.7000,-57154.0000,213.7710,7.3000,38202.0000,-0.5400,74986.0000,2.5000,46.7000,212.1740,4.3000,0.3000,80.7477,-23.6000,-2.3000,0.4000,0.1000,-7.3000,120.7000,147269.0000,423.0000,0.6000,17839.0000,12.0000,-0.5000,34.5000,129.2000,204422.0000,2.2000,-0.3000,4123.0000,153.7855,66.2000,2.1000,-21.0000,20.0000,91.8000,17.0000,48212.0000,45.0000,5.0000,-20.3000,-19.6000,,7.4300,-10.0000,-0.1000,0.0000,3.3000,15.4500,5.0000,1.2000
